SOC, Ri
0.5720461415362728, 0.21655664910999195
0.6478929587482227, 0.21639921571642767
0.6478929587482227, 0.21626146149705897
0.7995865931721191, 0.2160449905809081
0.7995865931721191, 0.21588755718734384
0.8754334103840691, 0.22379858521394796
0.9512802275960155, 0.22364115182038372
0.9512802275960155, 0.22350339760101498
0.8754334103840691, 0.2156907654453885
0.9512802275960155, 0.21553333205182423
0.9512802275960155, 0.21537589865825998
1.0271270448079655, 0.22336564338164624
1.0271270448079655, 0.21521846526469574
1.1029738620199154, 0.21506103187113146
1.1029738620199154, 0.21492327765176272
1.2546674964438118, 0.21470680673561188
1.2546674964438118, 0.2145493733420476
1.3305143136557618, 0.21439193994848335
1.5580547652916081, 0.22220457210410982
1.6339015825035546, 0.22206681788474109
1.7097483997155045, 0.2218897053169813
2.240676120199147, 0.22064991734266273
2.3165229374110936, 0.220512163123294
2.3923697546230436, 0.2203350505555342
2.3923697546230436, 0.220216975510361
2.9991442923186327, 0.21907558340702013
2.9991442923186327, 0.21895750836184694
3.1508379267425326, 0.21883943331667374
3.1508379267425326, 0.21868199992310947
3.7576124644381217, 0.2175012494713775
3.8334592816500717, 0.21734381607781325
3.985152916073968, 0.21714702433585792
3.909306098862018, 0.2170683076390758
4.591927453769557, 0.2159269155357349
4.667774270981507, 0.21576948214217065
4.743621088193457, 0.21561204874860637
5.5020892603129425, 0.2142345065549191
5.6537828947368425, 0.21401803563876823
6.412251066856328, 0.2127388893160586
6.488097884068278, 0.21254209757410328
6.563944701280228, 0.21242402252893008
7.322412873399713, 0.21124327207719812
7.474106507823613, 0.21100712198685173
7.62580014224751, 0.21084968859328748
8.384268314366999, 0.20966893814155552
8.535961948790895, 0.20949182557379573
8.611808766002845, 0.209354071354427
9.44612375533428, 0.20823235842528162
9.597817389758177, 0.20807492503171737
9.749511024182077, 0.20789781246395758
10.811366465149359, 0.20667770366383453
10.963060099573255, 0.20648091192187923
11.038906916785205, 0.20636283687670604
12.176609174964437, 0.20530016147014726
12.328302809388333, 0.20516240725077853
12.479996443812233, 0.20500497385721428
14.4520136913229, 0.20433588193456614
14.679554142958747, 0.2042374860635885
14.907094594594593, 0.20408005267002424
16.87911184210526, 0.20329288570220294
17.18249911095306, 0.2032141690054208
17.410039562588906, 0.20313545230863866
19.912984530583216, 0.20282058552151014
20.21637179943101, 0.20282058552151014
20.443912251066855, 0.20278122717311908
22.795163584637265, 0.2024270020375995
23.098550853485065, 0.20236796451501288
23.401938122332858, 0.20232860616662182
25.67734263869132, 0.20185630598592905
25.980729907539114, 0.201816947637538
26.284117176386914, 0.20175791011495137
28.71121532716927, 0.20124625158586754
29.01460259601707, 0.20118721406328094
29.242143047652917, 0.2011675348890854
31.441700746799427, 0.20071491388258816
31.745088015647227, 0.20067555553419708
32.04847528449502, 0.20063619718580603
32.276015736130866, 0.20057715966321943
34.47557343527738, 0.20022293452769985
34.778960704125176, 0.20016389700511322
35.08234797297297, 0.20012453865672217
35.309888424608815, 0.20010485948252663
37.66113975817923, 0.20000646361154897
