SOC, Ri
0.2905224582298622, 0.21643857406481876
0.4424138679268026, 0.21600563223251704
0.594305277623743, 0.21655664910999195
0.594305277623743, 0.21561204874860637
0.7461966873206833, 0.21608434892929917
0.7461966873206833, 0.2151397485679136
0.8980880970176237, 0.21561204874860637
0.8980880970176237, 0.21549397370343318
1.049979506714564, 0.2152578236130868
1.049979506714564, 0.21427386490331016
1.2018709164115045, 0.2149035984775672
1.2018709164115045, 0.21384092307100844
1.3537623261084448, 0.2144706566452655
1.3537623261084448, 0.21340798123870672
1.5056537358053852, 0.21403771481296377
1.5056537358053852, 0.212975039406405
1.6575451455023256, 0.2136441313290531
1.6575451455023256, 0.21258145592249433
1.809436555199266, 0.21317183114836033
1.809436555199266, 0.2121878724385837
1.9613279648962063, 0.21269953096766753
1.9613279648962063, 0.21179428895467303
2.1132193745931467, 0.2123059474837569
2.1132193745931467, 0.2121878724385837
2.265110784290087, 0.21191236399984623
2.265110784290087, 0.21179428895467303
2.265110784290087, 0.21096776363846068
2.4170021939870274, 0.2115187805159356
2.4170021939870274, 0.2114007054707624
2.4170021939870274, 0.21057418015455
2.5688936036839713, 0.2110464803352428
2.5688936036839713, 0.21018059667063937
2.5688936036839713, 0.21006252162546615
2.7207850133809117, 0.21065289685133215
2.7207850133809117, 0.2097870131867287
2.7207850133809117, 0.20966893814155552
2.872676423077852, 0.21033803006420362
2.872676423077852, 0.20931471300603594
3.0245678327747925, 0.20994444658029296
3.0245678327747925, 0.20896048787051633
3.176459242471733, 0.20951150474799124
3.176459242471733, 0.2085669043866057
3.328350652168673, 0.20907856291568952
3.328350652168673, 0.20817332090269502
3.4802420618656136, 0.208763696128561
3.4802420618656136, 0.20781909576717544
3.632133471562554, 0.2084488293414325
3.632133471562554, 0.20750422898004692
3.7840248812594943, 0.20805524585752183
3.7840248812594943, 0.20711064549613625
3.9359162909564347, 0.20770102072200225
3.9359162909564347, 0.20675642036061667
4.087807700653375, 0.20730743723809159
4.087807700653375, 0.20644155357348815
4.239699110350315, 0.206953212102572
4.239699110350315, 0.20608732843796856
4.391590520047256, 0.20659898696705242
4.391590520047256, 0.20573310330244898
4.543481929744196, 0.20624476183153284
4.543481929744196, 0.20541823651532046
4.6953733394411366, 0.20592989504440432
4.6953733394411366, 0.205142728076583
4.847264749138077, 0.2056150282572758
4.847264749138077, 0.2047885029410634
4.999156158835017, 0.20518208642497407
4.999156158835017, 0.20451299450232596
5.151047568531958, 0.20482786128945446
5.151047568531958, 0.2046704278958902
5.226993273380426, 0.20437524028295723
5.302938978228898, 0.20419812771519744
5.3788846830773664, 0.20404069432163316
5.3788846830773664, 0.20390294010226445
5.606721797622779, 0.20356839414094038
5.682667502471247, 0.20337160239898505
5.606721797622779, 0.20329288570220294
5.758613207319719, 0.20317481065702972
5.758613207319719, 0.20305673561185653
6.01176555681462, 0.20270251047633694
5.9105046170166595, 0.20258443543116375
6.138341731562072, 0.20246636038599056
6.138341731562072, 0.20232860616662182
6.290233141259012, 0.20215149359886203
6.290233141259012, 0.2020137393794933
6.518070255804421, 0.20167919341816926
6.594015960652893, 0.20152176002460498
6.669961665501361, 0.20136432663104073
6.669961665501361, 0.20124625158586754
6.973744484895242, 0.20085266810195687
7.1256358945921825, 0.2004984429664373
7.277527304289123, 0.2003803679212641
7.429418713986063, 0.20010485948252663
7.505364418834535, 0.19994742608896238
7.505364418834535, 0.19980967186959364
7.657255828531476, 0.1995538426050517
7.733201533379944, 0.199711275998616
7.733201533379944, 0.19923897581792321
7.885092943076884, 0.1994751259082696
7.885092943076884, 0.19896346737918574
8.036984352773825, 0.19931769251470532
8.036984352773825, 0.19872731728883936
8.188875762470765, 0.19908154242435894
8.188875762470765, 0.19849116719849297
8.340767172167705, 0.19880603398562147
8.340767172167705, 0.19825501710814658
8.492658581864646, 0.19856988389527508
8.492658581864646, 0.19801886701780017
8.644549991561586, 0.19837309215331977
8.644549991561586, 0.19774335857906272
8.796441401258527, 0.19817630041136444
8.796441401258527, 0.1975465668371074
8.948332810955467, 0.19794015032101803
8.948332810955467, 0.197310416746761
9.10022422065241, 0.19770400023067164
9.10022422065241, 0.19707426665641462
9.252115630349351, 0.1974284917919342
9.252115630349351, 0.19691683326285034
9.404007040046292, 0.19723170004997886
9.404007040046292, 0.19668068317250395
9.555898449743232, 0.19699554995963248
9.555898449743232, 0.19644453308215756
9.555898449743232, 0.1937681653915651
9.707789859440172, 0.1968381165660682
9.707789859440172, 0.19628709968859331
9.707789859440172, 0.1936500903463919
9.859681269137113, 0.1966019664757218
9.859681269137113, 0.1960509495982469
9.935626973985581, 0.19341394025604552
10.011572678834053, 0.19636581638537542
