SOC, Ri
0.6478929587482227, 0.22234232632347856
0.5720461415362728, 0.22226360962669642
0.5720461415362728, 0.21474616508400293
0.6478929587482227, 0.21458873169043868
0.6478929587482227, 0.21445097747106995
1.1029738620199154, 0.2210435008265734
1.2546674964438118, 0.22084670908461806
1.3305143136557618, 0.22068927569105382
1.7855952169274545, 0.21946916689093077
1.861442034139401, 0.21931173349736652
1.9372888513513509, 0.21915430010380227
2.4682165718349935, 0.21793419130367922
2.3923697546230436, 0.2178554746068971
2.54406338904694, 0.21773739956172392
2.54406338904694, 0.21757996616815964
3.1508379267425326, 0.21632049901964556
3.226684743954479, 0.21618274480027683
3.378378378378379, 0.21594659470993044
3.909306098862018, 0.21474616508400293
3.985152916073968, 0.21458873169043868
3.985152916073968, 0.21445097747106995
4.060999733285918, 0.2143132232517012
4.667774270981507, 0.21325054784514247
4.743621088193457, 0.21305375610318714
4.667774270981507, 0.212975039406405
4.8953147226173535, 0.21283728518703626
4.8194679054054035, 0.2127388893160586
5.5020892603129425, 0.21163685556110878
5.426242443100996, 0.21155813886432664
5.6537828947368425, 0.21132198877398026
6.412251066856328, 0.21006252162546615
6.412251066856328, 0.2099050882319019
6.563944701280228, 0.2097279756641421
7.322412873399713, 0.2085275460382146
7.322412873399713, 0.2083897918188459
7.474106507823613, 0.2082126792510861
7.54995332503556, 0.2080946042059129
8.384268314366999, 0.20691385375418095
8.308421497155049, 0.2068351370573988
8.535961948790895, 0.20667770366383453
8.535961948790895, 0.20655962861866134
9.44612375533428, 0.20541823651532046
9.37027693812233, 0.20533951981853832
9.597817389758177, 0.20518208642497407
10.659672830725462, 0.2039422984506555
10.583826013513512, 0.20384390257967783
10.811366465149359, 0.20372582753450463
10.963060099573255, 0.20356839414094038
12.02491554054054, 0.2025057187343816
12.201891447368418, 0.20234828534081736
12.404149626600283, 0.20223021029564417
12.479996443812233, 0.20211213525047098
13.996932788051208, 0.2013446474568452
14.224473239687054, 0.20132496828264967
14.4520136913229, 0.20144304332782287
14.679554142958747, 0.20148240167621392
16.727418207681367, 0.20083298892776136
16.954958659317214, 0.20085266810195687
17.18249911095306, 0.20073459305678368
17.410039562588906, 0.20069523470839262
19.609597261735416, 0.20057715966321943
19.912984530583216, 0.20057715966321943
20.21637179943101, 0.20051812214063283
20.443912251066855, 0.2004984429664373
22.795163584637265, 0.20018357617930876
23.098550853485065, 0.20010485948252663
23.401938122332858, 0.20010485948252663
25.67734263869132, 0.19973095517281153
25.904883090327168, 0.199711275998616
26.284117176386914, 0.19963255930183385
26.51165762802276, 0.1995932009534428
28.559521692745378, 0.1991799382953366
28.86290896159317, 0.19910122159855448
29.166296230440963, 0.19904218407596788
29.469683499288763, 0.19902250490177234
31.441700746799427, 0.19853052554688402
31.745088015647227, 0.19851084637268848
32.04847528449502, 0.19843212967590634
32.276015736130866, 0.19837309215331977
34.47557343527738, 0.19801886701780017
34.778960704125176, 0.1979795086694091
35.23404160739687, 0.19790079197262697
37.66113975817923, 0.19778271692745378
37.964527027027025, 0.19778271692745378
38.26791429587482, 0.19778271692745378
38.495454747510664, 0.19778271692745378
40.69501244665718, 0.19790079197262697
40.99839971550497, 0.19790079197262697
41.30178698435277, 0.19790079197262697
41.52932743598862, 0.19790079197262697
43.72888513513514, 0.19786143362423592
44.03227240398293, 0.19786143362423592
